bodega_id,sku,nombre_norm,unidad,stock
rest_fuentes_ayb,8318,HUEVOS DE GALLINA,Unidad,2809.5
rest_fuentes_ayb,,JALAPENOS FRASCO,Kilogram,6.0
rest_fuentes_ayb,4020,JAMON SANDWICH,Kilogram,32.787
rest_fuentes_ayb,5065,JENGIBRE,Kilogram,10.5
rest_fuentes_ayb,27012,JEREZ TIO PEPE,Liter,4.5
rest_fuentes_ayb,,JUGO DE LIMON COMPRADO,Liter,32.274
rest_fuentes_ayb,29047,JUGO HIT BOTELLA,Unidad,984.0
rest_fuentes_ayb,29048,JUGO HIT CAJA,Unidad,1622.0
rest_fuentes_ayb,5085,KIWI,Kilogram,4.3
rest_fuentes_ayb,,LASAGNA MONTICELLO,Kilogram,55.0
rest_fuentes_ayb,7123,LASANA,Kilogram,3.6
rest_fuentes_ayb,5086,LAUREL,Kilogram,2.0002
rest_fuentes_ayb,,LECHE ASADA PISCILAGO (PA),Unidad,-23.0
rest_fuentes_ayb,7313,LECHE DE COCO,Liter,3.2
rest_fuentes_ayb,8083,LECHE DESLACTOSADA,Liter,287.1667
rest_fuentes_ayb,7124,LECHE EN POLVO,Kilogram,5.4
rest_fuentes_ayb,8084,LECHE ENT LARGA VIDA,Liter,150.0
rest_fuentes_ayb,5087,LECHUGA BATAVIA,Kilogram,20.239
rest_fuentes_ayb,5088,LECHUGA CRESPA,Kilogram,49.979
rest_fuentes_ayb,5093,LECHUGA ROMANA,Kilogram,48.1
rest_fuentes_ayb,,LECHUGA RUGULA ORGANICA,Kilogram,3.0
rest_fuentes_ayb,6031,LENTEJA,Kilogram,5.236
rest_fuentes_ayb,7128,LEVADURA,Kilogram,0.012
rest_fuentes_ayb,5095,LIMON TAHITY,Kilogram,35.767
rest_fuentes_ayb,2039,LOMITO DE RES,Kilogram,3.57
rest_fuentes_ayb,2040,LOMO DE CERDO,Kilogram,4.2
rest_fuentes_ayb,5097,MAIZ DESGRANADO MAC CAIN,Kilogram,117.339
rest_fuentes_ayb,5100,MANDARINA,Kilogram,5.0
rest_fuentes_ayb,5101,MANGO,Kilogram,241.26
rest_fuentes_ayb,8143,MANTEQUILLA CUBO,Unidad,30.0
rest_fuentes_ayb,5103,MANZANA,Kilogram,2.0
rest_fuentes_ayb,5105,MANZANA ROYAL,Kilogram,7.12
rest_fuentes_ayb,7136,MARGARINA,Kilogram,53.048
rest_fuentes_ayb,,MARINADA DE CARNES PISCILAGO (PA),Unidad,-2454.37125
rest_fuentes_ayb,,MARINADA DE POLLO PISCILAGO (PA),Unidad,-494.0
rest_fuentes_ayb,7139,MAYONESA,Kilogram,-13.0162
rest_fuentes_ayb,7508,MAYONESA SOBRES,Unidad,16252.0
rest_fuentes_ayb,5107,MAZORCA,Kilogram,30.913
rest_fuentes_ayb,,MAZORCA ENTERA DULCE,Kilogram,54.0
rest_fuentes_ayb,5110,MELON,Kilogram,131.34
rest_fuentes_ayb,,MEZCLA EN POLVO DE HELADO,Kilogram,30.0
rest_fuentes_ayb,7314,MIEL,Liter,-3.745
rest_fuentes_ayb,7510,MIEL DE ABEJAS SOBRE,Unidad,1800.0
rest_fuentes_ayb,,MINICROQUETA DE YUCA,Kilogram,62.0
rest_fuentes_ayb,4025,MORCILLA,Kilogram,0.57
rest_fuentes_ayb,7151,MOSTAZA,Kilogram,13.303
rest_fuentes_ayb,29054,MR TEA 500,Unidad,131.0
rest_fuentes_ayb,7152,NACHOS NATURALES X500GR,Kilogram,3.0
rest_fuentes_ayb,5113,NARANJA VALENCIA,Kilogram,104.37
rest_fuentes_ayb,5114,NARANJA TANGELO,Kilogram,40.0
rest_fuentes_ayb,7154,NESCAFE,Kilogram,-8.552
rest_fuentes_ayb,,NESCAFE CAPUCCINO,Kilogram,4.0
rest_fuentes_ayb,5115,NUEZ MOSCADA,Kilogram,0.4
rest_fuentes_ayb,5117,OREGANO,Kilogram,0.4924
rest_fuentes_ayb,7162,OREGANO POLVO,Kilogram,0.4
rest_fuentes_ayb,,PAN ALINADO PISCILAGO (PA),Unidad,2408.0
rest_fuentes_ayb,8177,PAN BAGUETT,Unidad,256.75
rest_fuentes_ayb,,PAN DE BONO PISCILAGO (PA),Unidad,53.0
rest_fuentes_ayb,,PAN HAMBURGUESA ELABORADO PISCILAGO (PA),Unidad,818.0
rest_fuentes_ayb,,PAN PERRO ELABORADO PISCILAGO (PA),Unidad,-63.0
rest_fuentes_ayb,,PAN SANDWICH PISCILAGO (PA),Unidad,-1042.0
rest_fuentes_ayb,7165,PANELA,Kilogram,20.047
rest_fuentes_ayb,7167,PAPA A LA FRANCESA,Kilogram,163.2
rest_fuentes_ayb,,PAPA CABELLO DE ANGEL,Kilogram,20.0
rest_fuentes_ayb,5120,PAPA CRIOLLA,Kilogram,52.992
rest_fuentes_ayb,7168,PAPA CRIOLLA PRECOCIDA,Kilogram,153.988
rest_fuentes_ayb,7169,PAPA EN CASQUITOS,Kilogram,115.832
rest_fuentes_ayb,7527,PAPA FRITA PAQUETE,Unidad,552.0
rest_fuentes_ayb,7170,PAPA PARA PERRO,Kilogram,-51.345
rest_fuentes_ayb,5121,PAPA PASTUSA,Kilogram,12.0
rest_fuentes_ayb,5122,PAPA SABANERA,Kilogram,446.806
rest_fuentes_ayb,5124,PAPAYA,Kilogram,116.48
rest_fuentes_ayb,7171,PAPRIKA,Kilogram,1.12275
rest_fuentes_ayb,6037,PASSATTA X 2500 GRAMOS,Kilogram,48.3
rest_fuentes_ayb,7174,PASTA CONCHA,Kilogram,7.0
rest_fuentes_ayb,7177,PASTA DE TOMATE,Kilogram,4.3
rest_fuentes_ayb,7179,PASTA EN TORNILLOS,Kilogram,6.0
rest_fuentes_ayb,7181,PASTA FIDEOS,Kilogram,10.564
rest_fuentes_ayb,,PASTEL CARNE RANCHERO,Unidad,-18.0
rest_fuentes_ayb,,PASTEL DE MANZANA PASTRY,Unidad,8.0
rest_fuentes_ayb,,PASTEL POLLO CARBONA,Unidad,1.0
rest_fuentes_ayb,,PATACONES,Kilogram,44.425
rest_fuentes_ayb,5126,PATILLA,Kilogram,87.94
rest_fuentes_ayb,2048,PECHO DE RES,Kilogram,542.6
rest_fuentes_ayb,,PECHO DE RES X 63 GR (PA),Portion,-59.0
rest_fuentes_ayb,,PEPERONI MADURADO,Kilogram,10.0
rest_fuentes_ayb,7192,PEPINILLOS EN VINAGRE,Kilogram,6.5
rest_fuentes_ayb,5127,PEPINO COHOMBRO,Kilogram,55.0
rest_fuentes_ayb,5130,PERA,Kilogram,1.0
rest_fuentes_ayb,5131,PEREJIL,Kilogram,8.7
rest_fuentes_ayb,3021,PIERNA PERNIL DE POLLO,Kilogram,226.696
rest_fuentes_ayb,,PIERNITA DE POLLO,Kilogram,112.2
rest_fuentes_ayb,5008,PIMENTON,Kilogram,28.555
rest_fuentes_ayb,7198,PIMIENTA MOLIDA,Kilogram,-0.8
rest_fuentes_ayb,7199,PIMIENTA NEGRA,Kilogram,-0.178
rest_fuentes_ayb,5132,PINA,Kilogram,123.66
rest_fuentes_ayb,7203,PINA CUADROS,Kilogram,25.0
rest_fuentes_ayb,,PIZZA INDIVIDUAL CARNES COMPRADA,Unidad,5.0
rest_fuentes_ayb,,PIZZA INDIVIDUAL HAWAIANA COMPRADA,Unidad,5.0
rest_fuentes_ayb,,PIZZA INDIVIDUAL POLLO COMPRADA,Unidad,5.0
rest_fuentes_ayb,5134,PLATANO ARTON,Kilogram,490.73
rest_fuentes_ayb,3022,POLLO ENTERO,Kilogram,1114.959
rest_fuentes_ayb,,PORCION ARROZ PISCILAGO (PA),Unidad,-5577.4704
rest_fuentes_ayb,,PORCION COSTILLA CERDO X 100 GRS (PA),Unidad,-164.0
rest_fuentes_ayb,,PORCION COSTILLA CERDO X 300 GR (PA),Unidad,-45.0
rest_fuentes_ayb,,PORCION COSTILLA RES X 150 GRS (PA),Unidad,-4.0
rest_fuentes_ayb,,PORCION DE CADERA X 100 GRS (PA),Portion,1124.75
rest_fuentes_ayb,,PORCION DE CADERA X 130 GRS (PA),Portion,504.0
rest_fuentes_ayb,,PORCION DE CADERA X100 GRS,Portion,-100.0
rest_fuentes_ayb,,PORCION DE LOMO DE CERDO X 100 GRS (PA),Portion,296.0
rest_fuentes_ayb,,PORCION DE MOJARRA X 300 GRS (PA),Unidad,13.0
rest_fuentes_ayb,,PORCION DE TOCINO DE CERDO X 100GR (PA),Unidad,-1749.25
rest_fuentes_ayb,,PORCION FILETE PECHUGA X 100 GRS (PA),Portion,875.0
rest_fuentes_ayb,,PORCION FILETE PECHUGA X 230 GRS (PA),Portion,406.978
rest_fuentes_ayb,,PORCION PULPA DE CERDO X 100 GRS (PA),Unidad,2223.5
rest_fuentes_ayb,2053,PULPA DE CERDO,Kilogram,68.26
rest_fuentes_ayb,5138,PULPA DE FRUTA CONGELADA,Kilogram,241.2
rest_fuentes_ayb,8021,QUESILLO,Kilogram,2.5
rest_fuentes_ayb,,QUESO AMERICAN SINGL KRAFT,Kilogram,20.4
rest_fuentes_ayb,8042,QUESO CREMA,Kilogram,1.8521
rest_fuentes_ayb,8057,QUESO MOZARELLA,Kilogram,95.459
rest_fuentes_ayb,8061,QUESO PARMESANO RALLADO,Kilogram,14.34
rest_fuentes_ayb,5140,RAIZ CHINA,Kilogram,31.37
rest_fuentes_ayb,,RECORTE FILETE DE PECHUGA (PA),Unidad,-12.0
rest_fuentes_ayb,29060,RED BULLIZANTE RED BULL,Unidad,146.0
rest_fuentes_ayb,5141,REMOLACHA,Kilogram,40.0
rest_fuentes_ayb,,RUB SECO CARNE HAMBURGUESA PISCILAGO (PA),Portion,-485.0
rest_fuentes_ayb,5147,RUGULA,Kilogram,3.14
rest_fuentes_ayb,,SAL,Kilogram,203.51693
rest_fuentes_ayb,7550,SAL SOBRE,Unidad,4624.0
rest_fuentes_ayb,4069,SALCHICHA AMERICANA,Unidad,467.0
rest_fuentes_ayb,,SALPICON PISCILAGO (PA),Unidad,-24.25
rest_fuentes_ayb,7230,SALSA BBQ,Kilogram,43.54
rest_fuentes_ayb,,SALSA CHIPOTLE,Kilogram,0.4
rest_fuentes_ayb,7317,SALSA DE AJI,Liter,6.237
rest_fuentes_ayb,,SALSA DE QUESO Y AJO PISCILAGO (PA),Unidad,-2611.0
rest_fuentes_ayb,7319,SALSA DE SOYA,Liter,0.08
rest_fuentes_ayb,1483105,SALSA DE SOYA SOBRE,Unidad,600.0
rest_fuentes_ayb,7237,SALSA DE TOMATE,Kilogram,22.029
rest_fuentes_ayb,7552,SALSA DE TOMATE SOBRE,Unidad,20108.0
rest_fuentes_ayb,,SALSA ESPECIAL PARA HAMBURGUESA (PA),Portion,-15.0
rest_fuentes_ayb,7321,SALSA NEGRA,Liter,58.68
rest_fuentes_ayb,,SALSA PESTO PISCILAGO (PA),Portion,-195.0
rest_fuentes_ayb,7323,SALSA TERIYAKI,Liter,31.7
rest_fuentes_ayb,7247,SALVADO,Kilogram,0.08
rest_fuentes_ayb,,SEMILLA DE CHIA,Kilogram,0.226
rest_fuentes_ayb,1373573,SEMILLAS DE CHIA,Kilogram,1.0
rest_fuentes_ayb,,SILLAO ROSSI,Liter,12.0
rest_fuentes_ayb,7258,SPAGUETTI,Kilogram,13.5
rest_fuentes_ayb,5149,SUCHINI AMARILLO,Kilogram,27.93
rest_fuentes_ayb,5150,SUCHINI VERDE,Kilogram,67.93
rest_fuentes_ayb,,TAJIN,Kilogram,-1.068
rest_fuentes_ayb,,TAJIN SALSA EN POLVO,Kilogram,3.13
rest_fuentes_ayb,,TAMAL X 350 GRS,Unidad,73.0
rest_fuentes_ayb,1472817,TEQUILA DON JULIO 70 CRISTALINO,Liter,0.7
rest_fuentes_ayb,27039,TEQUILA JOSE CUERVO,Liter,0.75
rest_fuentes_ayb,,TEQUILA REPOSADO OLMECA,Liter,0.7
rest_fuentes_ayb,4047,TOCINETA,Kilogram,18.2
rest_fuentes_ayb,4048,TOCINETA AHUMADA,Kilogram,124.986
rest_fuentes_ayb,2063,TOCINETA DE CERDO,Kilogram,265.61
rest_fuentes_ayb,5153,TOMATE CHERRY,Kilogram,25.0
rest_fuentes_ayb,5154,TOMATE CHONTO,Kilogram,143.251
rest_fuentes_ayb,5156,TOMATE MILANO,Kilogram,3.0
rest_fuentes_ayb,5158,TOMILLO,Kilogram,3.5486
rest_fuentes_ayb,,TORTA CASERA PISCILAGO (PA),Unidad,-4.0
rest_fuentes_ayb,1042498,TORTILLA BIMBO,Unidad,76.0
rest_fuentes_ayb,,TROZOS DE FRUTA CONGELADA,Kilogram,15.5
rest_fuentes_ayb,5159,UCHUVA,Kilogram,1.0
rest_fuentes_ayb,5160,UVA QUEEN N,Kilogram,1.0
rest_fuentes_ayb,5162,UVA ISABELA,Kilogram,36.99
rest_fuentes_ayb,5163,UVAS CHILENAS,Kilogram,1.0
rest_fuentes_ayb,7283,UVAS PASAS,Kilogram,2.0
rest_fuentes_ayb,,VERDURAS MIXTAS MC CAIN,Kilogram,7.298
rest_fuentes_ayb,7327,VINAGRE BALSAMICO,Liter,4.0
rest_fuentes_ayb,7328,VINAGRE BLANCO,Liter,29.02
rest_fuentes_ayb,7329,VINAGRE DE ARROZ,Liter,3.9
rest_fuentes_ayb,,VINAGRETA SOBRES,Unidad,200.0
rest_fuentes_ayb,,VINO ALTO LOS CARN MERLOT,Liter,1.5
rest_fuentes_ayb,26051,VINO BLANCO TETRA,Liter,20.0
rest_fuentes_ayb,,VINO ESPUMOSO JP ICE ROSADO,Liter,1.5
rest_fuentes_ayb,26171,VINO LAMBRUSCO ROSADO,Liter,2.25
rest_fuentes_ayb,,VINO LEYENDA SAUVIGNON BLANC,Liter,3.0
rest_fuentes_ayb,26195,VINO MARQUES DE RISCAL TINTO,Liter,3.0
rest_fuentes_ayb,26198,VINO MARQUES RUEDA BLANCO,Liter,3.0
rest_fuentes_ayb,,VINO SEGURA VIUDAS BLANCO,Liter,2.25
rest_fuentes_ayb,26039,VINO TINTO TETRAPACK,Liter,35.0
rest_fuentes_ayb,26322,VINO UNDURRAGA ROSE,Liter,1.5
rest_fuentes_ayb,26323,VINO UNDURRAGA SAUVIGNON BLANCO,Liter,0.75
rest_fuentes_ayb,27044,VODKA GREY GOOX,Liter,0.75
rest_fuentes_ayb,25004,WHISKI SELLO NEGRO,Liter,4.5
rest_fuentes_ayb,25006,WHISKY BUCHANAN 18 ANOS,Liter,8.449
rest_fuentes_ayb,,WHISKY BUCHANAN S MASTER,Liter,2.5
rest_fuentes_ayb,25007,WHISKY BUCHANANS 12 ANOS,Liter,3.0
rest_fuentes_ayb,25012,WHISKY OLD PARR 12 ANOS,Liter,0.5
rest_fuentes_ayb,,WHISKY OLD PARR 18 ANOS,Liter,0.75
rest_fuentes_ayb,8306,YOGUR VASO,Unidad,231.0
rest_fuentes_ayb,8311,YOGURT FINESSE VASO,Unidad,-10.0
rest_fuentes_ayb,,YOGURT GRIEGO,Liter,3.6
rest_fuentes_ayb,5167,ZANAHORIA,Kilogram,134.4866
rest_fuentes_suministros,95026266,PLATO BLANCO RECTANGULAR,Unidad,2500.0
rest_fuentes_suministros,97502964,BALDE PLASTICO 10 LTS,Unidad,3.0
rest_fuentes_suministros,97503242,ABRELATAS MARIPOSA FB,Unidad,4.0
rest_fuentes_suministros,95027285,AFVT) ANTIMICROBIANO FRUTAS Y VERDURAS,Unidad,4.0
rest_fuentes_suministros,95023788,ALCOHOL GLICERINADO 500ML CON VALVULA,Unidad,-1.0
rest_fuentes_suministros,97509265,AZAFATE 1_2 GN X 10 M- NAC,Unidad,30.0
rest_fuentes_suministros,97509264,AZAFATE 1_3 GN X 10 CM NAC,Unidad,30.0
rest_fuentes_suministros,97509263,AZAFATE 1_6 GN X 10 CM NAC,Unidad,20.0
rest_fuentes_suministros,95032184,BANDEJA EN EARTH PACT 38 X 28,Unidad,5020.0
rest_fuentes_suministros,95019181,BANDEJA RECTANGULAR,Unidad,1680.0
rest_fuentes_suministros,95023864,BARRAIMANTADA TRAMONTINA,Unidad,12.0
rest_fuentes_suministros,97509254,BATIDOR GLOBO 30 CMS INOXIDABLE NAC,Unidad,4.0
rest_fuentes_suministros,95023827,BOLSA BLANCA RESD APROV 40X60 PAQ X 50,Unidad,8.0
rest_fuentes_suministros,95023833,BOLSA BLANCA RESD APROV 90X110 CAL 2,Unidad,200.0
rest_fuentes_suministros,95005752,BOLSA CANASTILLA 24X39 PULG CAL 1 X KILO,Unidad,78.0
rest_fuentes_suministros,95023286,BOLSA EMPAQUE AL VACIO*22CM*18CM*70 MIC,Unidad,25.0
rest_fuentes_suministros,95023287,BOLSA EMPAQUE AL VACIO*30CM*20CM*70 MIC,Unidad,23.0
rest_fuentes_suministros,95023288,BOLSA EMPAQUE AL VACIO*42 CM*35CM*70 MIC,Unidad,9.5
rest_fuentes_suministros,95023828,BOLSA NEGRA RESD NO APROV 40X60 PAQ X 50,Unidad,9.0
rest_fuentes_suministros,95023834,BOLSA NEGRA RESD NO APROV 90X1110 CAL 2,Unidad,125.0
rest_fuentes_suministros,95024135,BOLSA PAPEL ANTIGRASO ANTOJOS,Unidad,7000.0
rest_fuentes_suministros,95009618,BOLSA PARAFIN.HAMBUR 20X20 CAL 2 PAQX100,Unidad,24.0
rest_fuentes_suministros,95020302,BOLSA RESELLABLE 18 X 17 CM PAQ X 100,Unidad,60.0
rest_fuentes_suministros,95023835,BOLSA VERDE RESD ORG APROV 90X110 CAL 2,Unidad,175.0
rest_fuentes_suministros,95024101,BOTELLA DE VIDRIO 250 CC,Unidad,250.0
rest_fuentes_suministros,95025023,BOWL 1.300 ML CON TAPA,Unidad,2400.0
rest_fuentes_suministros,97502892,BOWL ACERO INOXIDABLE 3 LT FB,Unidad,8.0
rest_fuentes_suministros,97502894,BOWL ACERO INOXIDABLE 4 LT FB,Unidad,8.0
rest_fuentes_suministros,97502896,BOWL ACERO INOXIDABLE 8 LT FB,Unidad,8.0
rest_fuentes_suministros,95025962,BOWLS KRAFT 26 ONZ- PQ*50,Unidad,36.0
rest_fuentes_suministros,95013346,CABO PARA ESCOBA METALICO,Unidad,16.0
rest_fuentes_suministros,95013356,CAJA MENU INFANTIL IMPR. 15.5X10X9.5 CM,Unidad,1300.0
rest_fuentes_suministros,95001097,CAJA PORTA PERROS IMPRESA PAQX250,Unidad,2.6
rest_fuentes_suministros,97503118,CALDERO ALUM FUND TAPA 36CM 11.4LT FB,Unidad,2.0
rest_fuentes_suministros,97503120,CALDERO ALUM FUND TAPA 44CM 17LT FB,Unidad,2.0
rest_fuentes_suministros,95004147,COLADOR CHINO GRANDE,Unidad,4.0
rest_fuentes_suministros,95024223,COPA DE 1/2 OZ CON TAPA,Unidad,26000.0
rest_fuentes_suministros,95031186,CORTADOR DE HUEVOS,Unidad,12.0
rest_fuentes_suministros,95008754,CORTADOR DE PIZZA PROFESIONAL,Unidad,8.0
rest_fuentes_suministros,95001224,COSEDORA ESTANDAR 26/6 REF. 570,Unidad,1.0
rest_fuentes_suministros,,CUCHARA DE POSTRE,Unidad,-3.0
rest_fuentes_suministros,97502906,CUCHARA HELADO FB,Unidad,2.0
rest_fuentes_suministros,95025957,CUCHARA POSTRE ALMIDON . MAIZ PTE* 100,Unidad,10.0
rest_fuentes_suministros,95022333,CUCHARA SERVIR ACERO INOX,Unidad,10.0
rest_fuentes_suministros,97509234,CUCHARON 8 ONZAS NAC,Unidad,10.0
rest_fuentes_suministros,97503165,"CUCHILLO 10"" MANGO AMARILLO",Unidad,20.0
rest_fuentes_suministros,97503169,"CUCHILLO 10"" MANGO AZUL",Unidad,20.0
rest_fuentes_suministros,97503163,"CUCHILLO 10"" MANGO BLANCO",Unidad,20.0
rest_fuentes_suministros,97503171,"CUCHILLO 10"" MANGO ROJO",Unidad,20.0
rest_fuentes_suministros,97503167,"CUCHILLO 10"" MANGO VERDE NAC",Unidad,20.0
rest_fuentes_suministros,97503149,"CUCHILLO 6"""" MANGO NEGRO NAC",Unidad,20.0
rest_fuentes_suministros,95021169,"CUCHILLO DESHUESAR DE 6""",Unidad,2.0
rest_fuentes_suministros,97503177,"CUCHILLO LEGUMBRES 4"""" NAC",Unidad,24.0
rest_fuentes_suministros,95021392,DESENGRASANTE G PLUS 3780 ML,Unidad,6.0
rest_fuentes_suministros,95021396,DESINFECTANTE ALIMENTOS XY-12 3780ML,Unidad,3.0
rest_fuentes_suministros,95021390,DESINFECTANTE AMBIENTES WHISPERV 3780ML,Unidad,3.0
rest_fuentes_suministros,95021401,DETERG ENZIMATICO PISO WASH&WALK 9450ML,Unidad,6.0
rest_fuentes_suministros,95021410,DETERGENTE MULTIUSO PANTASTIC 20 LITROS,Unidad,9.0
rest_fuentes_suministros,95004114,ESCOBA DURA 37CM MANGO MADERA,Unidad,8.0
rest_fuentes_suministros,95004115,ESCOBA FIBRA SUAVE,Unidad,6.0
rest_fuentes_suministros,97503296,ESCURRIDOR FRITOS FB,Unidad,4.0
rest_fuentes_suministros,95001245,ESFERO TINTA NEGRA,Unidad,18.0
rest_fuentes_suministros,95026729,ESPATULA FRITURA 5X2,Unidad,11.0
rest_fuentes_suministros,97503199,ESPATULA FRITURA 6X3 1/2 CM BOG,Unidad,10.0
rest_fuentes_suministros,95022559,ESPATULA PARA PIZZA,Unidad,6.0
rest_fuentes_suministros,95026727,ESPATULA REPOSTERIA 10 PULGADAS,Unidad,2.0
rest_fuentes_suministros,95026728,ESPATULA REPOSTERIA 6 PULGADAS,Unidad,1.0
rest_fuentes_suministros,95024156,ESPATULA RESISTENTEN AL CALOR,Unidad,12.0
rest_fuentes_suministros,95009678,ESPONJA HORNOS PARRILLA 3M ROLLO X 5 MT,Unidad,2.0
rest_fuentes_suministros,95031010,ETIQUETA ROTACION AYB,Unidad,4.0
rest_fuentes_suministros,95004116,EXPRIMIDOR TRAPERO 33-35 LITROS,Unidad,1.0
rest_fuentes_suministros,95001089,F-393 VALERA COMIDA-PERSONAL LIBX50,Unidad,30.0
rest_fuentes_suministros,95001482,GANCHO COSEDORA 26/6 ESTANDAR X 5000 UN,Unidad,1.0
rest_fuentes_suministros,95010470,GUANTE CAUCHO AFELPADO AMARILLO T.L,Unidad,2.0
rest_fuentes_suministros,95009582,GUANTE DE CAUCHO CAL. 35 NO 9 PAR,Unidad,5.0
rest_fuentes_suministros,95010466,GUANTE DE NITRILO TALLA M CJ X 50 PARES,Unidad,19.0
rest_fuentes_suministros,95010394,GUANTES DE POLIETILENO CJX50 PARES,Unidad,40.0
rest_fuentes_suministros,95031303,JABON LIQUIDO EPROCARE 3780ML/1 GALON,Unidad,8.0
rest_fuentes_suministros,95008221,LIJA AGUA NO. 120,Unidad,90.0
rest_fuentes_suministros,95009577,LIMPION PAPEL NATURAL INDUSTR RLLX550MT,Unidad,10.0
rest_fuentes_suministros,95006744,LIMPION WYPOL X-70 REUTILIZABLE CJ X 6RLS,Unidad,3.333
rest_fuentes_suministros,95032256,MALLA DE PIZZA 30 CMS,Unidad,30.0
rest_fuentes_suministros,95032257,MALLA DE PIZZA 36 CMS,Unidad,30.0
rest_fuentes_suministros,95032258,MALLA DE PIZZA 46 CMS,Unidad,10.0
rest_fuentes_suministros,95019897,MALLA DELGADA A&B PARA EL CABELLO 50MM,Unidad,20.0
rest_fuentes_suministros,95022736,MANDOLINA ACERO INOX,Unidad,2.0
rest_fuentes_suministros,95001252,MARCADOR PERMANENTE NEGRO,Unidad,10.0
rest_fuentes_suministros,95004482,MASCARILLA DESECHABLE CAUCHOS CJX50 UN,Unidad,48.0
rest_fuentes_suministros,95004117,MECHA PARA TRAPERO REF.1000 DE 405 GR,Unidad,5.0
rest_fuentes_suministros,95023482,MEZCLADOR EN MADERA 11CM PAQ X 1000,Unidad,6.0
rest_fuentes_suministros,95032368,MOLDE ALUMINIO LASANA 16 ONZAS,Unidad,120.0
rest_fuentes_suministros,97502918,OLLA A PRESION 15 LT,Unidad,2.0
rest_fuentes_suministros,95019798,ORGANIZADOR PORTA ESCOBA,Unidad,9.0
rest_fuentes_suministros,95009613,PALILLO MADERA PARA HAMBURGUESA PAQX100,Unidad,1.2
rest_fuentes_suministros,95023584,PALO DE BAMBU ROJO,Unidad,29.0
rest_fuentes_suministros,95004221,PAPEL ALUMINIO ROLLO 12 X 300 FT,Unidad,2.0
rest_fuentes_suministros,95001306,PAPEL FOTOCOPIA TAMANO CARTA 75 GR,Unidad,6.0
rest_fuentes_suministros,95023350,PASTILLA LIMPIADOR HORNO AZUL BALDE X150,Unidad,287.0
rest_fuentes_suministros,95024760,PASTILLA LIMPIADOR HORNO VERDE BALDEX150,Unidad,300.0
rest_fuentes_suministros,97502982,PEROL ANODIZADO 24 CM FB,Unidad,10.0
rest_fuentes_suministros,97501556,PIEDRA DE AFILAR DOBLE FAZ,Unidad,6.0
rest_fuentes_suministros,95023201,PIMENTERO EN ACERO INOXIDABLE,Unidad,2.0
rest_fuentes_suministros,95006710,PITILLO DE PAPEL CAJA,Unidad,2035.0
rest_fuentes_suministros,95027684,PLATO 15CM PULPA CANA PTE*20 UN,Unidad,323.0
rest_fuentes_suministros,95024943,PLATO CUADRADO PULPA 26 CM 250X50,Unidad,375.0
rest_fuentes_suministros,95025974,PORTACOMIDA J1 PULPA DE PAPEL PTE*50,Unidad,1.0
rest_fuentes_suministros,95004118,"PORTATRAPERO METALICO 2 MARIP1,50CM",Unidad,1.0
rest_fuentes_suministros,95004100,RECOGEDOR BASURA PLASTICO,Unidad,6.0
rest_fuentes_suministros,95005698,RELOJ DE PARED,Unidad,4.0
rest_fuentes_suministros,95004428,ROLLO VINILPEL EMP.FRUVER 300MMX1500MT,Unidad,2.0
rest_fuentes_suministros,95012626,SALERO ACERO INOX IND 1,Unidad,10.0
rest_fuentes_suministros,95007665,SALSERO PLASTICO TRANSPRENTE,Unidad,48.0
rest_fuentes_suministros,95031800,SERVILLETAS BIODEGRADABLES,Unidad,4.501
rest_fuentes_suministros,95025960,SET CUCHARA SERVIL A.MAIZ PAQ*100,Unidad,10.0
rest_fuentes_suministros,,SET TENED CUCHI SERVIL PP BIOD PQT X 100,Unidad,4500.0
rest_fuentes_suministros,95025959,SET TENEDOR CUCHILLO SERVI A.MAIZ P*100,Unidad,164.0
rest_fuentes_suministros,97503006,TABLA ACRILICA P/PICAR ROJO 50X38CM FB,Unidad,10.0
rest_fuentes_suministros,97503004,TABLA ACRILICA PICAR BLANCO 50X38CM FB,Unidad,10.0
rest_fuentes_suministros,97503008,TABLA ACRILICA PICAR VERDE 50X38CM FB,Unidad,12.0
rest_fuentes_suministros,95026723,TABLA PARA PICAR 51X38X1 CAFE,Unidad,10.0
rest_fuentes_suministros,95026722,TABLA PARA PICAR AMARILLA,Unidad,10.0
rest_fuentes_suministros,95026724,TABLA PARA PICAR AZUL,Unidad,10.0
rest_fuentes_suministros,95025963,TAPA PET BOWLS KRAF 26 ONZ PT*50,Unidad,36.0
rest_fuentes_suministros,95025075,TAPA VASO,Unidad,220.0
rest_fuentes_suministros,97509257,TIJERAS CORTA POLLO NAC,Unidad,4.0
rest_fuentes_suministros,97503257,TIMER 60 SEGUNDOS DIGITAL NAC,Unidad,10.0
rest_fuentes_suministros,95021157,TOALLA MANOS ROLLO CJX6 NATUR X 120 MT,Unidad,2.167
rest_fuentes_suministros,95022644,VASO 12 ONZAS,Unidad,232.0
rest_fuentes_suministros,95025948,VASO 12OZ POLIBOARD PAQ*50 UN,Unidad,51.0
rest_fuentes_suministros,95025945,VASO 7 OZ POLIBOARD PAQ*50 UN,Unidad,55.0
rest_fuentes_suministros,95025947,VASO 9 OZ POLIBOARD PAQ*50 UN,Unidad,50.0
rest_fuentes_suministros,95020134,VASO 14 ONZAS EN ACRILICO CON TAPA DOMO,Unidad,2500.0
