bodega_id,sku,nombre_raw,nombre_norm,unidad
almacen_ayb,,PIERNITA DE POLLO,PIERNITA DE POLLO,Kilogram
almacen_ayb,5008,PIMENTON,PIMENTON,Kilogram
almacen_ayb,7199,PIMIENTA NEGRA,PIMIENTA NEGRA,Kilogram
almacen_ayb,5132,PIÑA,PINA,Kilogram
almacen_ayb,7203,PIÑA CUADROS,PINA CUADROS,Kilogram
almacen_ayb,5134,PLATANO ARTON,PLATANO ARTON,Kilogram
almacen_ayb,3022,POLLO ENTERO,POLLO ENTERO,Kilogram
almacen_ayb,7206,POLVO PARA HORNEAR,POLVO PARA HORNEAR,Kilogram
almacen_ayb,1482918,PONQUE GANSITO RAMO TRADIC 37 GR 6 UND,PONQUE GANSITO RAMO TRADIC 37 GR 6 UND,Unidad
almacen_ayb,,PORCION CADERA X 180 GR (PA),PORCION CADERA X 180 GR (PA),Unidad
almacen_ayb,,PORCION DE CADERA X 100 GRS (PA),PORCION DE CADERA X 100 GRS (PA),Portion
almacen_ayb,,PORCION DE CADERA X 130 GRS (PA),PORCION DE CADERA X 130 GRS (PA),Portion
almacen_ayb,,PORCION DE MOJARRA X 300 GRS (PA),PORCION DE MOJARRA X 300 GRS (PA),Unidad
almacen_ayb,,PORCION DE PUNTA DE ANCA X 250  GRS (PA),PORCION DE PUNTA DE ANCA X 250 GRS (PA),Unidad
almacen_ayb,,PORCION FILETE PECHUGA X 150 GRS (PA),PORCION FILETE PECHUGA X 150 GRS (PA),Portion
almacen_ayb,,PORCION FILETE PECHUGA X 230 GRS (PA),PORCION FILETE PECHUGA X 230 GRS (PA),Portion
almacen_ayb,,PORCION PULPA DE CERDO X 100 GRS (PA),PORCION PULPA DE CERDO X 100 GRS (PA),Unidad
almacen_ayb,,PREMEZCLA BROWINE,PREMEZCLA BROWINE,Kilogram
almacen_ayb,6042,PREMEZCLA KOMPLET BASE,PREMEZCLA KOMPLET BASE,Kilogram
almacen_ayb,2053,PULPA DE CERDO,PULPA DE CERDO,Kilogram
almacen_ayb,5138,PULPA DE FRUTA CONGELADA,PULPA DE FRUTA CONGELADA,Kilogram
almacen_ayb,2055,PUNTA DE ANCA,PUNTA DE ANCA,Kilogram
almacen_ayb,,QUESO AMERICAN SINGL KRAFT,QUESO AMERICAN SINGL KRAFT,Kilogram
almacen_ayb,8042,QUESO CREMA,QUESO CREMA,Kilogram
almacen_ayb,8057,QUESO MOZARELLA,QUESO MOZARELLA,Kilogram
almacen_ayb,8061,QUESO PARMESANO RALLADO,QUESO PARMESANO RALLADO,Kilogram
almacen_ayb,5140,RAIZ CHINA,RAIZ CHINA,Kilogram
almacen_ayb,,RECORTE DE CADERA X GR (PA),RECORTE DE CADERA X GR (PA),Portion
almacen_ayb,,RECORTE DE PUNTA DE ANCA (PA),RECORTE DE PUNTA DE ANCA (PA),Portion
almacen_ayb,,RON BACARDI SUPERIOR,RON BACARDI SUPERIOR,Liter
almacen_ayb,,SAL,SAL,Kilogram
almacen_ayb,7550,SAL  SOBRE,SAL SOBRE,Unidad
almacen_ayb,7227,SAL REFISAL PARRILLA,SAL REFISAL PARRILLA,Kilogram
almacen_ayb,7230,SALSA BBQ,SALSA BBQ,Kilogram
almacen_ayb,,SALSA CHIPOTLE,SALSA CHIPOTLE,Kilogram
almacen_ayb,7317,SALSA DE AJI,SALSA DE AJI,Liter
almacen_ayb,7319,SALSA DE SOYA,SALSA DE SOYA,Liter
almacen_ayb,1483105,SALSA DE SOYA SOBRE,SALSA DE SOYA SOBRE,Unidad
almacen_ayb,7237,SALSA DE TOMATE,SALSA DE TOMATE,Kilogram
almacen_ayb,7552,SALSA DE TOMATE SOBRE,SALSA DE TOMATE SOBRE,Unidad
almacen_ayb,7321,SALSA NEGRA,SALSA NEGRA,Liter
almacen_ayb,7323,SALSA TERIYAKI,SALSA TERIYAKI,Liter
almacen_ayb,,SEMILLA DE CHIA,SEMILLA DE CHIA,Kilogram
almacen_ayb,1373573,SEMILLAS DE CHIA,SEMILLAS DE CHIA,Kilogram
almacen_ayb,7258,SPAGUETTI,SPAGUETTI,Kilogram
almacen_ayb,5149,SUCHINI AMARILLO,SUCHINI AMARILLO,Kilogram
almacen_ayb,5150,SUCHINI VERDE,SUCHINI VERDE,Kilogram
almacen_ayb,8072,SUERO COSTEÑO,SUERO COSTENO,Kilogram
almacen_ayb,,TAJIN SALSA EN POLVO,TAJIN SALSA EN POLVO,Kilogram
almacen_ayb,,TAMAL X 350 GRS,TAMAL X 350 GRS,Unidad
almacen_ayb,1472817,TEQUILA DON JULIO 70 CRISTALINO,TEQUILA DON JULIO 70 CRISTALINO,Liter
almacen_ayb,,TEQUILA DON JULIO REPOSADO,TEQUILA DON JULIO REPOSADO,Liter
almacen_ayb,,TEQUILA JOSE CUERVO ESP. SILVER,TEQUILA JOSE CUERVO ESP. SILVER,Liter
almacen_ayb,4048,TOCINETA AHUMADA,TOCINETA AHUMADA,Kilogram
almacen_ayb,2063,TOCINETA DE CERDO,TOCINETA DE CERDO,Kilogram
almacen_ayb,5154,TOMATE CHONTO,TOMATE CHONTO,Kilogram
almacen_ayb,1042498,TORTILLA BIMBO,TORTILLA BIMBO,Unidad
almacen_ayb,24024,TRIPLE SEC,TRIPLE SEC,Liter
almacen_ayb,,TROZOS DE FRUTA CONGELADA,TROZOS DE FRUTA CONGELADA,Kilogram
almacen_ayb,,TRUCHA DESHUESADA,TRUCHA DESHUESADA,Kilogram
almacen_ayb,,VERDURAS MIXTAS MC CAIN,VERDURAS MIXTAS MC CAIN,Kilogram
almacen_ayb,7327,VINAGRE BALSAMICO,VINAGRE BALSAMICO,Liter
almacen_ayb,7328,VINAGRE BLANCO,VINAGRE BLANCO,Liter
almacen_ayb,,VINAGRETA SOBRES,VINAGRETA SOBRES,Unidad
almacen_ayb,26051,VINO BLANCO TETRA,VINO BLANCO TETRA,Liter
almacen_ayb,,VINO ESPUMOSO JP ICE ROSADO,VINO ESPUMOSO JP ICE ROSADO,Liter
almacen_ayb,,VINO LAS MORAS SAUVIGNON BLANCO,VINO LAS MORAS SAUVIGNON BLANCO,Liter
almacen_ayb,,VINO LAS MORAS TINTO MALBEC,VINO LAS MORAS TINTO MALBEC,Liter
almacen_ayb,26195,VINO MARQUES DE RISCAL TINTO,VINO MARQUES DE RISCAL TINTO,Liter
almacen_ayb,26198,VINO MARQUES RUEDA BLANCO,VINO MARQUES RUEDA BLANCO,Liter
almacen_ayb,,VINO SEGURA VIUDAS BLANCO,VINO SEGURA VIUDAS BLANCO,Liter
almacen_ayb,26039,VINO TINTO TETRAPACK,VINO TINTO TETRAPACK,Liter
almacen_ayb,25006,WHISKY BUCHANAN 18 AÑOS,WHISKY BUCHANAN 18 ANOS,Liter
almacen_ayb,,WHISKY BUCHANAN¨S MASTER,WHISKY BUCHANAN S MASTER,Liter
almacen_ayb,25007,WHISKY BUCHANANS 12 AÑOS,WHISKY BUCHANANS 12 ANOS,Liter
almacen_ayb,8306,YOGUR VASO,YOGUR VASO,Unidad
almacen_ayb,,YOGURT GRIEGO,YOGURT GRIEGO,Liter
almacen_ayb,5164,YUCA,YUCA,Kilogram
almacen_ayb,5167,ZANAHORIA,ZANAHORIA,Kilogram
rest_fuentes_ayb,7290,ACEITE,ACEITE,Liter
rest_fuentes_ayb,7292,ACEITE DE AJONJOLI,ACEITE DE AJONJOLI,Liter
rest_fuentes_ayb,7293,ACEITE DE OLIVA,ACEITE DE OLIVA,Liter
rest_fuentes_ayb,1483116,ACEITE DE OLIVA 10ML /BOLSA SOBRE X50 UN,ACEITE DE OLIVA 10ML /BOLSA SOBRE X50 UN,Unidad
rest_fuentes_ayb,5001,ACELGA,ACELGA,Kilogram
rest_fuentes_ayb,,ACHIOTE,ACHIOTE,Kilogram
rest_fuentes_ayb,7003,ACHIOTE MOLIDO,ACHIOTE MOLIDO,Kilogram
rest_fuentes_ayb,,ADEREZO QUESO CHEDDAR,ADEREZO QUESO CHEDDAR,Liter
rest_fuentes_ayb,,AGUA 280 ML,AGUA 280 ML,Unidad
rest_fuentes_ayb,29018,AGUA BOTELLA,AGUA BOTELLA,Unidad
rest_fuentes_ayb,29019,AGUA BOTELLON,AGUA BOTELLON,Unidad
rest_fuentes_ayb,29033,AGUA SABORIZADA  H2O,AGUA SABORIZADA H2O,Unidad
rest_fuentes_ayb,,AGUA TONICA SCHWEPPES,AGUA TONICA SCHWEPPES,Unidad
rest_fuentes_ayb,,AGUA WAIRA SABORIZADA,AGUA WAIRA SABORIZADA,Unidad
rest_fuentes_ayb,5004,AGUACATE,AGUACATE,Kilogram
rest_fuentes_ayb,,AGUARDIENTE AMARILLO PIONERO,AGUARDIENTE AMARILLO PIONERO,Liter
rest_fuentes_ayb,1241542,AGUARDIENTE ANTIOQUEÑO  SIN AZUCAR,AGUARDIENTE ANTIOQUENO SIN AZUCAR,Liter
rest_fuentes_ayb,,AGUARDIENTE NECTAR CLUB,AGUARDIENTE NECTAR CLUB,Liter
rest_fuentes_ayb,,AJI CASERO PISCILAGO (PA),AJI CASERO PISCILAGO (PA),Unidad
rest_fuentes_ayb,,AJI ROCOTTO,AJI ROCOTTO,Kilogram
rest_fuentes_ayb,5009,AJO,AJO,Kilogram
rest_fuentes_ayb,,AJO GRANULADO,AJO GRANULADO,Kilogram
rest_fuentes_ayb,6001,AJONJOLI,AJONJOLI,Kilogram
rest_fuentes_ayb,6002,AJONJOLI NEGRO,AJONJOLI NEGRO,Kilogram
rest_fuentes_ayb,3001,ALAS DE POLLO,ALAS DE POLLO,Kilogram
rest_fuentes_ayb,5010,ALBACON,ALBACON,Kilogram
rest_fuentes_ayb,5011,ALBAHACA,ALBAHACA,Kilogram
rest_fuentes_ayb,5013,ALCACHOFA,ALCACHOFA,Kilogram
rest_fuentes_ayb,7008,ALCAPARRAS FRASCO,ALCAPARRAS FRASCO,Kilogram
rest_fuentes_ayb,6003,ALMENDRAS,ALMENDRAS,Kilogram
rest_fuentes_ayb,,APANADO,APANADO,Kilogram
rest_fuentes_ayb,5015,APIO,APIO,Kilogram
rest_fuentes_ayb,,ARANDANOS,ARANDANOS,Kilogram
rest_fuentes_ayb,7337,AREPA DE HUEVO,AREPA DE HUEVO,Unidad
rest_fuentes_ayb,8095,AREPA DE QUESO,AREPA DE QUESO,Unidad
rest_fuentes_ayb,8097,AREPA PAISA,AREPA PAISA,Unidad
rest_fuentes_ayb,5018,ARRACACHA,ARRACACHA,Kilogram
rest_fuentes_ayb,6005,ARROZ,ARROZ,Kilogram
rest_fuentes_ayb,6008,ARROZ DOÑA PEPA,ARROZ DONA PEPA,Kilogram
rest_fuentes_ayb,,ARROZ FEDERAL,ARROZ FEDERAL,Kilogram
rest_fuentes_ayb,,ARROZ PARA SUSHI,ARROZ PARA SUSHI,Kilogram
rest_fuentes_ayb,,ARVEJA CONGELADA MCAIN,ARVEJA CONGELADA MCAIN,Kilogram
rest_fuentes_ayb,6013,ARVEJA VERDE SECA,ARVEJA VERDE SECA,Kilogram
rest_fuentes_ayb,2003,ASADO DE TIRA DE RES COLSUBSIDIO,ASADO DE TIRA DE RES COLSUBSIDIO,Kilogram
rest_fuentes_ayb,7020,AVENA EN HOJUELAS,AVENA EN HOJUELAS,Kilogram
rest_fuentes_ayb,8101,AVENA VASO,AVENA VASO,Unidad
rest_fuentes_ayb,7022,AZUCAR BLANCA,AZUCAR BLANCA,Kilogram
rest_fuentes_ayb,7023,AZUCAR MORENA,AZUCAR MORENA,Kilogram
rest_fuentes_ayb,7342,AZUCAR SOBRES,AZUCAR SOBRES,Unidad
rest_fuentes_ayb,5023,BANANO EXPORTADO,BANANO EXPORTADO,Kilogram
rest_fuentes_ayb,,BATIDO PARA APANAR,BATIDO PARA APANAR,Kilogram
rest_fuentes_ayb,7231,BECHAMEL EN POLVO,BECHAMEL EN POLVO,Kilogram
rest_fuentes_ayb,5024,BERENJENA,BERENJENA,Kilogram
rest_fuentes_ayb,8107,BONYURT,BONYURT,Unidad
rest_fuentes_ayb,7034,CAFE EN PEPA,CAFE EN PEPA,Kilogram
rest_fuentes_ayb,7035,CAFE GOURMET,CAFE GOURMET,Kilogram
rest_fuentes_ayb,1474050,CAFE INSTANTANEO COLCAFE 500 GR,CAFE INSTANTANEO COLCAFE 500 GR,Kilogram
rest_fuentes_ayb,,CAFE MOLIDO,CAFE MOLIDO,Kilogram
rest_fuentes_ayb,,CARNE DE HAMBURGUESA MIXTA,CARNE DE HAMBURGUESA MIXTA,Unidad
rest_fuentes_ayb,,CARNE DE HAMBURGUESA MOLIDA,CARNE DE HAMBURGUESA MOLIDA,Unidad
rest_fuentes_ayb,2012,CARNE MOLIDA,CARNE MOLIDA,Kilogram
rest_fuentes_ayb,6015,CEBADA PERLADA,CEBADA PERLADA,Kilogram
rest_fuentes_ayb,5032,CEBOLLA CABEZONA BLANCA,CEBOLLA CABEZONA BLANCA,Kilogram
rest_fuentes_ayb,5033,CEBOLLA CABEZONA ROJA,CEBOLLA CABEZONA ROJA,Kilogram
rest_fuentes_ayb,,CEBOLLA EN POLVO,CEBOLLA EN POLVO,Kilogram
rest_fuentes_ayb,5034,CEBOLLA JUNCA,CEBOLLA JUNCA,Kilogram
rest_fuentes_ayb,5036,CEBOLLA PUERRO,CEBOLLA PUERRO,Kilogram
rest_fuentes_ayb,5038,CEBOLLIN,CEBOLLIN,Kilogram
rest_fuentes_ayb,,CERVEZA AGUILA CERO,CERVEZA AGUILA CERO,Unidad
rest_fuentes_ayb,28011,CERVEZA CORONA,CERVEZA CORONA,Unidad
rest_fuentes_ayb,,CERVEZA HEINEKEN 0 LATA 250ML,CERVEZA HEINEKEN 0 LATA 250ML,Unidad
rest_fuentes_ayb,,CERVEZA HEINEKEN 310 ML,CERVEZA HEINEKEN 310 ML,Unidad
rest_fuentes_ayb,,CERVEZA HEINEKEN CERO,CERVEZA HEINEKEN CERO,Unidad
rest_fuentes_ayb,7048,CHAMPIÑON CORTADO,CHAMPINON CORTADO,Kilogram
rest_fuentes_ayb,7049,CHAMPIÑON NATURAL,CHAMPINON NATURAL,Kilogram
rest_fuentes_ayb,,CHEESECAKE PISCILAGO (PA),CHEESECAKE PISCILAGO (PA),Unidad
rest_fuentes_ayb,1473262,CHILE SECO CHIPOTLE,CHILE SECO CHIPOTLE,Kilogram
rest_fuentes_ayb,,CHIMICHURRY PISCILAGO (PA),CHIMICHURRY PISCILAGO (PA),Unidad
rest_fuentes_ayb,,CHOCOFLAN PISCILAGO (PA),CHOCOFLAN PISCILAGO (PA),Unidad
rest_fuentes_ayb,7051,CHOCOLATE  CON AZUCAR,CHOCOLATE CON AZUCAR,Kilogram
rest_fuentes_ayb,4003,CHORIZO,CHORIZO,Kilogram
rest_fuentes_ayb,5045,CILANTRO,CILANTRO,Kilogram
rest_fuentes_ayb,5047,CIRUELA IMPORTADA,CIRUELA IMPORTADA,Kilogram
rest_fuentes_ayb,7055,CLAVO DE OLOR,CLAVO DE OLOR,Kilogram
rest_fuentes_ayb,1473771,CLAVO PURO DE OLOR,CLAVO PURO DE OLOR,Kilogram
rest_fuentes_ayb,,COCA COLA 400 CC,COCA COLA 400 CC,Unidad
rest_fuentes_ayb,28021,COLA Y POLA,COLA Y POLA,Unidad
rest_fuentes_ayb,7064,COLOR,COLOR,Kilogram
rest_fuentes_ayb,7065,COMINO,COMINO,Kilogram
rest_fuentes_ayb,7395,COMPOTA,COMPOTA,Unidad
rest_fuentes_ayb,,CONCENTRADO FRUTA ARAZA -MARACUYA 2 KG,CONCENTRADO FRUTA ARAZA -MARACUYA 2 KG,Kilogram
rest_fuentes_ayb,2025,COSTILLA DE CERDO,COSTILLA DE CERDO,Kilogram
rest_fuentes_ayb,2027,COSTILLA DE RES,COSTILLA DE RES,Kilogram
rest_fuentes_ayb,8079,CREMA DE LECHE,CREMA DE LECHE,Liter
rest_fuentes_ayb,,CROISSA MARGA BICOL CHOC,CROISSA MARGA BICOL CHOC,Unidad
rest_fuentes_ayb,1475599,CROOKIES 90 GR PAQ X 4 UND,CROOKIES 90 GR PAQ X 4 UND,Unidad
rest_fuentes_ayb,4008,CROQUETA DE YUCA,CROQUETA DE YUCA,Kilogram
rest_fuentes_ayb,1475598,CROSSANT JAMO Y QUES 100 GR PAQ X 4 UND,CROSSANT JAMO Y QUES 100 GR PAQ X 4 UND,Unidad
rest_fuentes_ayb,6020,CUCHUCO DE MAIZ,CUCHUCO DE MAIZ,Kilogram
rest_fuentes_ayb,6021,CUCHUCO DE TRIGO,CUCHUCO DE TRIGO,Kilogram
rest_fuentes_ayb,,CURCUMA POLVO,CURCUMA POLVO,Kilogram
rest_fuentes_ayb,7080,CURRY EN POLVO,CURRY EN POLVO,Kilogram
rest_fuentes_ayb,,DONAS SURTIDAS,DONAS SURTIDAS,Unidad
rest_fuentes_ayb,,DULCE DE MORA PISCILAGO (PA),DULCE DE MORA PISCILAGO (PA),Portion
rest_fuentes_ayb,5053,DURAZNO IMPORTADO,DURAZNO IMPORTADO,Kilogram
rest_fuentes_ayb,7413,EMPANADA DE PAPA Y CARNE X50 GR,EMPANADA DE PAPA Y CARNE X50 GR,Unidad
rest_fuentes_ayb,1473018,EMPANADA POLLO X50 GR,EMPANADA POLLO X50 GR,Unidad
rest_fuentes_ayb,7304,ESCENCIA SABORES SURTIDOS,ESCENCIA SABORES SURTIDOS,Liter
rest_fuentes_ayb,5057,ESPARRAGOS,ESPARRAGOS,Kilogram
rest_fuentes_ayb,7096,ESPARRAGOS EN FRASCO,ESPARRAGOS EN FRASCO,Kilogram
rest_fuentes_ayb,5058,ESPINACA,ESPINACA,Kilogram
rest_fuentes_ayb,,EV MINI POSTRE TORTA NEGRA PISCILAGO (PA),EV MINI POSTRE TORTA NEGRA PISCILAGO (PA),Unidad
rest_fuentes_ayb,3007,FILETE DE POLLO,FILETE DE POLLO,Kilogram
rest_fuentes_ayb,1475596,FLAT ORIGIN 6.75 X 6.75  120 UND,FLAT ORIGIN 6.75 X 6.75 120 UND,Unidad
rest_fuentes_ayb,,FLAUTA CHOCOLATE PASTRY,FLAUTA CHOCOLATE PASTRY,Unidad
rest_fuentes_ayb,,FONDO DE POLLO PISCILAGO (PA),FONDO DE POLLO PISCILAGO (PA),Portion
rest_fuentes_ayb,5062,FRESA,FRESA,Kilogram
rest_fuentes_ayb,7420,FRESCO FRUTIÑO,FRESCO FRUTINO,Unidad
rest_fuentes_ayb,6023,FRIJOL  ROJO/SABANERO,FRIJOL ROJO/SABANERO,Kilogram
rest_fuentes_ayb,,FRIJOL CARAOTA,FRIJOL CARAOTA,Kilogram
rest_fuentes_ayb,,FRIJOL PREPARADO PISCILAGO (PA),FRIJOL PREPARADO PISCILAGO (PA),Unidad
rest_fuentes_ayb,6028,GARBANZO,GARBANZO,Kilogram
rest_fuentes_ayb,29034,GASEOSA KOLA SOL 330 ML,GASEOSA KOLA SOL 330 ML,Unidad
rest_fuentes_ayb,29035,GASEOSA KOLA SOL 600 ML,GASEOSA KOLA SOL 600 ML,Unidad
rest_fuentes_ayb,,GASEOSA POSTOBON 400 ML,GASEOSA POSTOBON 400 ML,Unidad
rest_fuentes_ayb,,GASEOSA QUATRO 400 ML,GASEOSA QUATRO 400 ML,Unidad
rest_fuentes_ayb,29040,GASEOSA SPRITE X 400,GASEOSA SPRITE X 400,Unidad
rest_fuentes_ayb,29042,GATORADE,GATORADE,Unidad
rest_fuentes_ayb,,GINEBRA HENDRICK´S,GINEBRA HENDRICK S,Liter
rest_fuentes_ayb,27011,GINEBRA TANQUERAY,GINEBRA TANQUERAY,Liter
rest_fuentes_ayb,,GINGER BEER * 200 ML,GINGER BEER * 200 ML,Unidad
rest_fuentes_ayb,1482289,GLUTAMATO MONOSODICO,GLUTAMATO MONOSODICO,Kilogram
rest_fuentes_ayb,7109,GRAGEAS SURTIDAS,GRAGEAS SURTIDAS,Kilogram
rest_fuentes_ayb,5067,GRANADILLA,GRANADILLA,Kilogram
rest_fuentes_ayb,,GRANOLA,GRANOLA,Kilogram
rest_fuentes_ayb,,GUACAMOLE PISCILAGO (PA),GUACAMOLE PISCILAGO (PA),Portion
rest_fuentes_ayb,5069,GUASCAS,GUASCAS,Kilogram
rest_fuentes_ayb,,GUISO CRIOLLO PISCILAGO (PA),GUISO CRIOLLO PISCILAGO (PA),Portion
rest_fuentes_ayb,5076,HABICHUELA,HABICHUELA,Kilogram
rest_fuentes_ayb,7112,HARINA DE SEMOLA,HARINA DE SEMOLA,Kilogram
rest_fuentes_ayb,7113,HARINA DE TRIGO,HARINA DE TRIGO,Kilogram
rest_fuentes_ayb,,HASHBROWN,HASHBROWN,Kilogram
rest_fuentes_ayb,8135,HELADO CASERO SABORES SURTIDOS,HELADO CASERO SABORES SURTIDOS,Unidad
rest_fuentes_ayb,5077,HIERBAS HIERBABUENA,HIERBAS HIERBABUENA,Kilogram
rest_fuentes_ayb,5173,HOJAS DE NORI,HOJAS DE NORI,Unidad
rest_fuentes_ayb,8318,HUEVOS DE GALLINA,HUEVOS DE GALLINA,Unidad
rest_fuentes_ayb,,JALAPEÑOS FRASCO,JALAPENOS FRASCO,Kilogram
rest_fuentes_ayb,4020,JAMON SANDWICH,JAMON SANDWICH,Kilogram
rest_fuentes_ayb,5065,JENGIBRE,JENGIBRE,Kilogram
rest_fuentes_ayb,27012,JEREZ TIO PEPE,JEREZ TIO PEPE,Liter
rest_fuentes_ayb,,JUGO DE LIMON COMPRADO,JUGO DE LIMON COMPRADO,Liter
rest_fuentes_ayb,29047,JUGO HIT BOTELLA,JUGO HIT BOTELLA,Unidad
rest_fuentes_ayb,29048,JUGO HIT CAJA,JUGO HIT CAJA,Unidad
rest_fuentes_ayb,5085,KIWI,KIWI,Kilogram
rest_fuentes_ayb,,LASAGNA MONTICELLO,LASAGNA MONTICELLO,Kilogram
rest_fuentes_ayb,7123,LASAÑA,LASANA,Kilogram
rest_fuentes_ayb,5086,LAUREL,LAUREL,Kilogram
rest_fuentes_ayb,,LECHE ASADA PISCILAGO (PA),LECHE ASADA PISCILAGO (PA),Unidad
rest_fuentes_ayb,7313,LECHE DE COCO,LECHE DE COCO,Liter
rest_fuentes_ayb,8083,LECHE DESLACTOSADA,LECHE DESLACTOSADA,Liter
rest_fuentes_ayb,7124,LECHE EN POLVO,LECHE EN POLVO,Kilogram
rest_fuentes_ayb,8084,LECHE ENT LARGA VIDA,LECHE ENT LARGA VIDA,Liter
rest_fuentes_ayb,5087,LECHUGA BATAVIA,LECHUGA BATAVIA,Kilogram
rest_fuentes_ayb,5088,LECHUGA CRESPA,LECHUGA CRESPA,Kilogram
rest_fuentes_ayb,5093,LECHUGA ROMANA,LECHUGA ROMANA,Kilogram
rest_fuentes_ayb,,LECHUGA RUGULA ORGANICA,LECHUGA RUGULA ORGANICA,Kilogram
rest_fuentes_ayb,6031,LENTEJA,LENTEJA,Kilogram
rest_fuentes_ayb,7128,LEVADURA,LEVADURA,Kilogram
rest_fuentes_ayb,5095,LIMON TAHITY,LIMON TAHITY,Kilogram
rest_fuentes_ayb,2039,LOMITO DE RES,LOMITO DE RES,Kilogram
rest_fuentes_ayb,2040,LOMO DE CERDO,LOMO DE CERDO,Kilogram
rest_fuentes_ayb,5097,MAIZ DESGRANADO MAC CAIN,MAIZ DESGRANADO MAC CAIN,Kilogram
rest_fuentes_ayb,5100,MANDARINA,MANDARINA,Kilogram
rest_fuentes_ayb,5101,MANGO,MANGO,Kilogram
rest_fuentes_ayb,8143,MANTEQUILLA CUBO,MANTEQUILLA CUBO,Unidad
rest_fuentes_ayb,5103,MANZANA,MANZANA,Kilogram
rest_fuentes_ayb,5105,MANZANA ROYAL,MANZANA ROYAL,Kilogram
rest_fuentes_ayb,7136,MARGARINA,MARGARINA,Kilogram
rest_fuentes_ayb,,MARINADA DE CARNES PISCILAGO (PA),MARINADA DE CARNES PISCILAGO (PA),Unidad
rest_fuentes_ayb,,MARINADA DE POLLO PISCILAGO (PA),MARINADA DE POLLO PISCILAGO (PA),Unidad
rest_fuentes_ayb,7139,MAYONESA,MAYONESA,Kilogram
rest_fuentes_ayb,7508,MAYONESA SOBRES,MAYONESA SOBRES,Unidad
rest_fuentes_ayb,5107,MAZORCA,MAZORCA,Kilogram
rest_fuentes_ayb,,MAZORCA ENTERA DULCE,MAZORCA ENTERA DULCE,Kilogram
rest_fuentes_ayb,5110,MELON,MELON,Kilogram
rest_fuentes_ayb,,MEZCLA EN POLVO DE HELADO,MEZCLA EN POLVO DE HELADO,Kilogram
rest_fuentes_ayb,7314,MIEL,MIEL,Liter
rest_fuentes_ayb,7510,MIEL DE ABEJAS SOBRE,MIEL DE ABEJAS SOBRE,Unidad
rest_fuentes_ayb,,MINICROQUETA DE YUCA,MINICROQUETA DE YUCA,Kilogram
rest_fuentes_ayb,4025,MORCILLA,MORCILLA,Kilogram
rest_fuentes_ayb,7151,MOSTAZA,MOSTAZA,Kilogram
rest_fuentes_ayb,29054,MR TEA  500,MR TEA 500,Unidad
rest_fuentes_ayb,7152,NACHOS NATURALES X500GR,NACHOS NATURALES X500GR,Kilogram
rest_fuentes_ayb,5113,NARANJA  VALENCIA,NARANJA VALENCIA,Kilogram
rest_fuentes_ayb,5114,NARANJA TANGELO,NARANJA TANGELO,Kilogram
rest_fuentes_ayb,7154,NESCAFE,NESCAFE,Kilogram
rest_fuentes_ayb,,NESCAFE CAPUCCINO,NESCAFE CAPUCCINO,Kilogram
rest_fuentes_ayb,5115,NUEZ MOSCADA,NUEZ MOSCADA,Kilogram
rest_fuentes_ayb,5117,OREGANO,OREGANO,Kilogram
rest_fuentes_ayb,7162,OREGANO POLVO,OREGANO POLVO,Kilogram
rest_fuentes_ayb,,PAN ALIÑADO PISCILAGO (PA),PAN ALINADO PISCILAGO (PA),Unidad
rest_fuentes_ayb,8177,PAN BAGUETT,PAN BAGUETT,Unidad
rest_fuentes_ayb,,PAN DE BONO PISCILAGO (PA),PAN DE BONO PISCILAGO (PA),Unidad
rest_fuentes_ayb,,PAN HAMBURGUESA ELABORADO PISCILAGO (PA),PAN HAMBURGUESA ELABORADO PISCILAGO (PA),Unidad
rest_fuentes_ayb,,PAN PERRO ELABORADO PISCILAGO (PA),PAN PERRO ELABORADO PISCILAGO (PA),Unidad
rest_fuentes_ayb,,PAN SANDWICH PISCILAGO (PA),PAN SANDWICH PISCILAGO (PA),Unidad
rest_fuentes_ayb,7165,PANELA,PANELA,Kilogram
rest_fuentes_ayb,7167,PAPA A LA FRANCESA,PAPA A LA FRANCESA,Kilogram
rest_fuentes_ayb,,PAPA CABELLO DE ANGEL,PAPA CABELLO DE ANGEL,Kilogram
rest_fuentes_ayb,5120,PAPA CRIOLLA,PAPA CRIOLLA,Kilogram
rest_fuentes_ayb,7168,PAPA CRIOLLA PRECOCIDA,PAPA CRIOLLA PRECOCIDA,Kilogram
rest_fuentes_ayb,7169,PAPA EN CASQUITOS,PAPA EN CASQUITOS,Kilogram
rest_fuentes_ayb,7527,PAPA FRITA PAQUETE,PAPA FRITA PAQUETE,Unidad
rest_fuentes_ayb,7170,PAPA PARA PERRO,PAPA PARA PERRO,Kilogram
rest_fuentes_ayb,5121,PAPA PASTUSA,PAPA PASTUSA,Kilogram
rest_fuentes_ayb,5122,PAPA SABANERA,PAPA SABANERA,Kilogram
rest_fuentes_ayb,5124,PAPAYA,PAPAYA,Kilogram
rest_fuentes_ayb,7171,PAPRIKA,PAPRIKA,Kilogram
rest_fuentes_ayb,6037,PASSATTA X 2500 GRAMOS,PASSATTA X 2500 GRAMOS,Kilogram
rest_fuentes_ayb,7174,PASTA CONCHA,PASTA CONCHA,Kilogram
rest_fuentes_ayb,7177,PASTA DE TOMATE,PASTA DE TOMATE,Kilogram
